annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score,human_z,clip_z,human_expert_z,human_minmax,clip_minmax
485,Expert_K,0042_IAA.png,0042_asset_asset_172_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0042_asset_asset_172_realistic.png,asset,172,realistic,asset_172,The Japanese Clouded Salamander is a kind of salamander in the Hynobiidae family.,8,True,0.2831198871135711,0.644954004225903,1.6228357738685202,0.42736118184612815,0.47058823529411764,0.7550973079409794
486,Expert_K,3294.png,3294_wikipedia_wikipedia_061_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3294_wikipedia_wikipedia_061_cartoon.png,wikipedia,61,cartoon,wikipedia_061,"Alfred Kelbassa (born 21 April, 1925)is a former German football player.",8,False,0.1380294114351272,0.644954004225903,-1.766402575721375,0.42736118184612815,0.47058823529411764,0.1863106096487549
487,Expert_K,1756_IAA.png,1756_simpa_simpa_138_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1756_simpa_simpa_138_retro.png,simpa,138,retro,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,8,True,0.2264123708009719,0.644954004225903,0.29817756940713486,0.42736118184612815,0.47058823529411764,0.5327913238922427
488,Expert_K,3280.png,3280_onestopenglish_onestop_137_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3280_onestopenglish_onestop_137_minimalistic.png,onestop,137,minimalistic,onestop_137,"But, the brain atlas in its current form does not show small differences in word meanings.",9,False,0.2347596734762191,0.9019875314306728,0.4931662356879037,0.6971599077590879,0.5294117647058824,0.5655145933287705
489,Expert_K,2269_IAA.png,2269_wikipedia_wikipedia_314_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2269_wikipedia_wikipedia_314_storybook.png,wikipedia,314,storybook,wikipedia_314,0 1970 (MCMLXX)was a common year starting on Thursday.,8,True,0.2421583235263824,0.644954004225903,0.6659948680840283,0.42736118184612815,0.47058823529411764,0.5945189350277977
490,Expert_K,3763_IAA.png,3763_asset_asset_271_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3763_asset_asset_271_artistic.png,asset,271,artistic,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",10,True,0.266988068819046,1.1590210586354426,1.2460048553898146,0.9669586336720477,0.5882352941176471,0.6918570185816122
491,Expert_K,1642.png,1642_simpa_simpa_478_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1642_simpa_simpa_478_realistic.png,simpa,478,realistic,simpa_478,They regularly visit all schools in Sheffield to carry out an immunisation programme and a routine health screening.,12,False,0.1844271123409271,1.6730881130449824,-0.6825763182952862,1.5065560854979672,0.7058823529411765,0.3681998410621777
492,Expert_K,0212.png,0212_asset_asset_439_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0212_asset_asset_439_minimalistic.png,asset,439,minimalistic,asset_439,"They gave many wanted features to be used as ornaments, timber, firewood and pulpwood.",7,False,0.2114123106002807,0.3879204770211332,-0.05221606629236418,0.1575624559331684,0.4117647058823529,0.4739877761346051
493,Expert_K,2957_IAA.png,2957_onestopenglish_onestop_092_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2957_onestopenglish_onestop_092_3d rendered.png,onestop,92,3d rendered,onestop_092,"One of the boyfriends wrote to me and said, Listen, shes not mad but Cynthia found out.",9,True,0.1834003627300262,0.9019875314306728,-0.7065606573114748,0.6971599077590879,0.5294117647058824,0.3641747558977218
494,Expert_K,0193_IAA.png,0193_simpa_simpa_470_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0193_simpa_simpa_470_minimalistic.png,simpa,470,minimalistic,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,6,True,0.2581348717212677,0.13088694981636337,1.0391987574708306,-0.11223626997979136,0.35294117647058826,0.6571505313154479
495,Expert_K,1489_IAA.png,1489_wikipedia_wikipedia_222_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1489_wikipedia_wikipedia_222_geometric.png,wikipedia,222,geometric,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",9,True,0.213978499174118,0.9019875314306728,0.007728769411423418,0.6971599077590879,0.5294117647058824,0.484047801917021
496,Expert_K,1871.png,1871_simpa_simpa_398_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1871_simpa_simpa_398_technical.png,simpa,398,technical,simpa_398,Enterprise Car Club manages the same type of service in which you can book the cars located at reserved parking spaces by the hour.,13,False,0.2407132983207702,1.930121640249752,0.6322398278576873,1.7763548114109269,0.7647058823529411,0.5888541171835807
497,Expert_K,1646.png,1646_wikipedia_wikipedia_369_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1646_wikipedia_wikipedia_369_geometric.png,wikipedia,369,geometric,wikipedia_369,"The East Bay is a subregion of the San Francisco Bay Area, California, United States.",8,False,0.2168010920286178,0.644954004225903,0.07366307628454145,0.42736118184612815,0.47058823529411764,0.49511298908955637
498,Expert_K,2082_IAA.png,2082_wikipedia_wikipedia_265_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2082_wikipedia_wikipedia_265_geometric.png,wikipedia,265,geometric,wikipedia_265,0 The Renault R 312 is a bus produced by Renault.,8,True,0.1560972779989242,0.644954004225903,-1.3443465726174326,0.42736118184612815,0.47058823529411764,0.2571406356718441
499,Expert_K,0202.png,0202_asset_asset_124_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0202_asset_asset_124_3d rendered.png,asset,124,3d rendered,asset_124,"In common law legal systems, a precedent or authority is a legal case establishing a principle or rule that a court or other judicial body looks to as an example when deciding following cases with similar issues or facts.",9,False,0.2700292468070984,0.9019875314306728,1.3170451977474975,0.6971599077590879,0.5294117647058824,0.7037791077377392
500,Expert_L,0743_IAA.png,0743_wikipedia_wikipedia_314_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0743_wikipedia_wikipedia_314_geometric.png,wikipedia,314,geometric,wikipedia_314,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,0.1950094997882843,-1.4113142134122556,-0.4353772295950043,-1.107762389023872,0.0,0.40968513627598097
501,Expert_L,0116_IAA.png,0116_simpa_simpa_138_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0116_simpa_simpa_138_cartoon.png,simpa,138,cartoon,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,9,True,0.2692235708236694,0.9019875314306728,1.2982250241446975,1.4388178156287073,0.5294117647058824,0.7006206800024581
502,Expert_L,1602_IAA.png,1602_asset_asset_032_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1602_asset_asset_032_3d rendered.png,asset,32,3d rendered,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",2,True,0.1846518218517303,-0.8972471590027159,-0.6773272205308013,-0.5418556768788544,0.11764705882352941,0.36908075195675544
503,Expert_L,2400_IAA.png,2400_asset_asset_271_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2400_asset_asset_271_cartoon.png,asset,271,cartoon,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",2,True,0.2499970048666,-0.8972471590027159,0.8491024034632604,-0.5418556768788544,0.11764705882352941,0.625248296535637
504,Expert_L,0260_IAA.png,0260_simpa_simpa_470_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0260_simpa_simpa_470_cartoon.png,simpa,470,cartoon,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,1,True,0.2829296290874481,-1.1542806862074857,1.6183914449390153,-0.8248090329513631,0.058823529411764705,0.7543514544726793
505,Expert_L,3034.png,3034_asset_asset_340_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3034_asset_asset_340_minimalistic.png,asset,340,minimalistic,asset_340,Pasargadae stayed the Persian capital until Darius founded another in Persepolis.,1,False,0.1536583006381988,-1.1542806862074857,-1.401319820283063,-0.8248090329513631,0.058823529411764705,0.24757930593100716
506,Expert_L,1388_IAA.png,1388_onestopenglish_onestop_092_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1388_onestopenglish_onestop_092_digital art.png,onestop,92,digital art,onestop_092,"One of the boyfriends wrote to me and said, Listen, shes not mad but Cynthia found out.",0,True,0.150300845503807,-1.4113142134122556,-1.4797482329359186,-1.107762389023872,0.0,0.2344173405323459
507,Expert_L,2114.png,2114_simpa_simpa_170_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2114_simpa_simpa_170_storybook.png,simpa,170,storybook,simpa_170,It is our duty to check historic areas and publish plans to preserve and improve them. We therefore did a Conservation Area Appraisal in Broomhall.,6,False,0.1534429043531417,0.13088694981636337,-1.406351365918716,0.5899577474111808,0.35294117647058826,0.24673490493756386
508,Expert_L,1409.png,1409_wikipedia_wikipedia_340_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1409_wikipedia_wikipedia_340_minimalistic.png,wikipedia,340,minimalistic,wikipedia_340,Chuck Norris facts is an Internet phenomenon with joke facts '' about martial artist and actor Chuck Norris.,8,False,0.2232024073600769,0.644954004225903,0.2231944863081854,1.1558644595561984,0.47058823529411764,0.5202075584958717
509,Expert_L,0111.png,0111_asset_asset_314_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0111_asset_asset_314_3d rendered.png,asset,314,3d rendered,asset_314,He crossed in a boat and found the Japanese submarine.,7,False,0.2497602701187133,0.3879204770211332,0.8435724023900242,0.8729111034836896,0.4117647058823529,0.6243202440567137
510,Expert_L,2074.png,2074_asset_asset_322_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2074_asset_asset_322_realistic.png,asset,322,realistic,asset_322,"In mathematics, a Riemann sum is a way to calculate the area under a curve on a graph. It is also known as an integral.",4,False,0.2387474924325943,-0.38318010459317625,0.5863196206704054,0.024051035266163236,0.23529411764705882,0.5811477240837536
511,Expert_L,1233.png,1233_asset_asset_322_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1233_asset_asset_322_digital art.png,asset,322,digital art,asset_322,"In mathematics, a Riemann sum is a way to calculate the area under a curve on a graph. It is also known as an integral.",4,False,0.2505747973918915,-0.38318010459317625,0.8625993375360679,0.024051035266163236,0.23529411764705882,0.6275133708020334
512,Expert_L,3801.png,3801_asset_asset_153_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3801_asset_asset_153_technical.png,asset,153,technical,asset_153,It is thought to be one of the most important ancestors to the Academy Awards.,2,False,0.2316622883081436,-0.8972471590027159,0.4208129227222884,-0.5418556768788544,0.11764705882352941,0.5533721596173156
513,Expert_L,3197.png,3197_wikipedia_wikipedia_134_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3197_wikipedia_wikipedia_134_3d rendered.png,wikipedia,134,3d rendered,wikipedia_134,James Edward Keeler (September 10 1857 August 12 1900)was an American astronomer.,5,False,0.2074246108531952,-0.12614657738840646,-0.14536666660761366,0.307004391338672,0.29411764705882354,0.4583551127063571
514,Expert_L,1757.png,1757_wikipedia_wikipedia_239_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1757_wikipedia_wikipedia_239_geometric.png,wikipedia,239,geometric,wikipedia_239,"Henry IV (1050 -- 1106)was King of Germany from 1056 and Holy Roman Emperor from 1084, till he was forced to step down in 1105.",3,False,0.2413957417011261,-0.6402136317979461,0.6481813516917675,-0.25890232080634556,0.17647058823529413,0.5915294459070475
515,Expert_L,3140.png,3140_asset_asset_322_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3140_asset_asset_322_3d rendered.png,asset,322,3d rendered,asset_322,"In mathematics, a Riemann sum is a way to calculate the area under a curve on a graph. It is also known as an integral.",4,False,0.2373235076665878,-0.38318010459317625,0.5530560742135235,0.024051035266163236,0.23529411764705882,0.5755653894081799
516,Expert_L,3155.png,3155_onestopenglish_onestop_423_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3155_onestopenglish_onestop_423_artistic.png,onestop,423,artistic,onestop_423,More openness with his employer and colleagues made his return to work easier.,2,False,0.2006234228610992,-0.8972471590027159,-0.3042388948348365,-0.5418556768788544,0.11764705882352941,0.4316929541849226
517,Expert_L,2263.png,2263_asset_asset_128_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2263_asset_asset_128_technical.png,asset,128,technical,asset_128,"Banding features continued to organize as the system slowly strengthened. On August 23, Debby attained a peak intensity of 50 mph over the open waters of the Atlantic Ocean.",0,False,0.1562981009483337,-1.4113142134122556,-1.3396554525529776,-1.107762389023872,0.0,0.25792790597199183
518,Expert_L,1795.png,1795_wikipedia_wikipedia_312_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1795_wikipedia_wikipedia_312_minimalistic.png,wikipedia,312,minimalistic,wikipedia_312,"The Complutense University of Madrid (, UCM)is one of the oldest universities in the world and the top public university in Spain.",8,False,0.2298026233911514,0.644954004225903,0.3773721136368906,1.1558644595561984,0.47058823529411764,0.5460818625587401
519,Expert_L,3431.png,3431_simpa_simpa_422_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3431_simpa_simpa_422_storybook.png,simpa,422,storybook,simpa_422,"Where a vehicle is sold, the profits of any sale will be used to pay for the costs of confiscated vehicles that are suspected of waste crimes.",3,False,0.3039461672306061,-0.6402136317979461,2.109326888615367,-0.25890232080634556,0.17647058823529413,0.8367409241059048
520,Expert_L,1755_IAA.png,1755_simpa_simpa_138_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1755_simpa_simpa_138_digital art.png,simpa,138,digital art,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,1,True,0.2416747361421585,-1.1542806862074857,0.6546985173047956,-0.8248090329513631,0.058823529411764705,0.5926231657133593
521,Expert_L,1889_IAA.png,1889_wikipedia_wikipedia_314_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1889_wikipedia_wikipedia_314_technical.png,wikipedia,314,technical,wikipedia_314,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,0.2042399197816848,-1.4113142134122556,-0.21975940024976542,-1.107762389023872,0.0,0.44587042057770454
522,Expert_L,0110.png,0110_asset_asset_133_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0110_asset_asset_133_realistic.png,asset,133,realistic,asset_133,The Wheat Kings lost the Stanley Cup to the Ottawa Senators in 1904.,0,False,0.23699252307415,-1.4113142134122556,0.5453244455964962,-1.107762389023872,0.0,0.5742678567297735
523,Expert_L,3380.png,3380_wikipedia_wikipedia_134_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3380_wikipedia_wikipedia_134_retro.png,wikipedia,134,retro,wikipedia_134,James Edward Keeler (September 10 1857 August 12 1900)was an American astronomer.,5,False,0.216361403465271,-0.12614657738840646,0.06339217921977647,0.307004391338672,0.29411764705882354,0.4933893128451064
524,Expert_L,2631_IAA.png,2631_simpa_simpa_470_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2631_simpa_simpa_470_digital art.png,simpa,470,digital art,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,1,True,0.3035651743412018,-1.1542806862074857,2.1004270920873584,-0.8248090329513631,0.058823529411764705,0.835247347862366
525,Expert_L,0879.png,0879_asset_asset_307_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0879_asset_asset_307_retro.png,asset,307,retro,asset_307,Prime lenses usually have a larger maximum aperture than zoom lenses.,1,False,0.2162082195281982,-1.1542806862074857,0.059813881804727985,-0.8248090329513631,0.058823529411764705,0.49278879799124276
526,Expert_L,3253_IAA.png,3253_wikipedia_wikipedia_205_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3253_wikipedia_wikipedia_205_retro.png,wikipedia,205,retro,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,0.1885592490434646,-1.4113142134122556,-0.586051745524389,-1.107762389023872,0.0,0.38439872924514346
527,Expert_L,3223.png,3223_asset_asset_314_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3223_asset_asset_314_storybook.png,asset,314,storybook,asset_314,He crossed in a boat and found the Japanese submarine.,5,False,0.2402665019035339,-0.12614657738840646,0.6218028950081962,0.307004391338672,0.29411764705882354,0.5871025765825846
528,Expert_L,0058.png,0058_simpa_simpa_402_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0058_simpa_simpa_402_storybook.png,simpa,402,storybook,simpa_402,Planning can help to achieve this by supporting local centres.  Diverse communities can be encouraged to develop by providing a good residential mix with appropriate infrastructure.,2,False,0.2084640562534332,-0.8972471590027159,-0.12108576052940112,-0.5418556768788544,0.11764705882352941,0.4624299681680396
529,Expert_L,2698.png,2698_wikipedia_wikipedia_325_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2698_wikipedia_wikipedia_325_3d rendered.png,wikipedia,325,3d rendered,wikipedia_325,"There are several organized associations in mathematical physics, one is the International Association of Mathematical Physics.",0,False,0.2428575158119201,-1.4113142134122556,0.6823276376666008,-1.107762389023872,0.0,0.597259923157465
530,Expert_L,1391.png,1391_wikipedia_wikipedia_022_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1391_wikipedia_wikipedia_022_realistic.png,wikipedia,22,realistic,wikipedia_022,Neunkirch is a municipality in the canton of Schaffhausen in Switzerland.,5,False,0.2373964339494705,-0.12614657738840646,0.5547595944031385,0.307004391338672,0.29411764705882354,0.5758512765380249
531,Expert_L,0272.png,0272_onestopenglish_onestop_444_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0272_onestopenglish_onestop_444_realistic.png,onestop,444,realistic,onestop_444,The most important thing is that the children really enjoy it.,4,False,0.1667312681674957,-0.38318010459317625,-1.0959420710817123,0.024051035266163236,0.23529411764705882,0.2988282249458545
532,Expert_L,2317.png,2317_simpa_simpa_389_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2317_simpa_simpa_389_artistic.png,simpa,389,artistic,simpa_389,PV systems can vary largely in price. Prices have come down a lot since the start of the Feed In Tariff.,2,False,0.2205158174037933,-0.8972471590027159,0.16043713668284257,-0.5418556768788544,0.11764705882352941,0.5096755327115864
533,Expert_L,1805.png,1805_asset_asset_322_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1805_asset_asset_322_cartoon.png,asset,322,cartoon,asset_322,"In mathematics, a Riemann sum is a way to calculate the area under a curve on a graph. It is also known as an integral.",2,False,0.2337119579315185,-0.8972471590027159,0.4686921433192873,-0.5418556768788544,0.11764705882352941,0.5614073170748805
534,Expert_L,1191.png,1191_simpa_simpa_361_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1191_simpa_simpa_361_digital art.png,simpa,361,digital art,simpa_361,"Our short history of Sheffield covers; the castle and the manor, the industrial revolution, the rise of the steel city, the First and Second World Wars and recent history.",2,False,0.2370754927396774,-0.8972471590027159,0.547262574001846,-0.5418556768788544,0.11764705882352941,0.5745931161370026
535,Expert_L,1185.png,1185_asset_asset_153_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1185_asset_asset_153_storybook.png,asset,153,storybook,asset_153,It is thought to be one of the most important ancestors to the Academy Awards.,1,False,0.222832590341568,-1.1542806862074857,0.21455575233477672,-0.8248090329513631,0.058823529411764705,0.5187577941336945
536,Expert_L,2868_IAA.png,2868_onestopenglish_onestop_029_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2868_onestopenglish_onestop_029_storybook.png,onestop,29,storybook,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",0,True,0.1864834576845169,-1.4113142134122556,-0.6345411563323384,-1.107762389023872,0.0,0.37626116881687616
537,Expert_L,0264.png,0264_onestopenglish_onestop_221_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0264_onestopenglish_onestop_221_technical.png,onestop,221,technical,onestop_221,"As temperatures rise and oceans become warmer, there will be big changes in annual rainfall in tropical and subtropical regions, says the Intergovernmental Panel on Climate Change (IPCC) report, released in Stockholm and published online in September 2013.",4,False,0.2635643780231476,-0.38318010459317625,1.1660292119966977,0.024051035266163236,0.23529411764705882,0.678435394766081
538,Expert_L,3841_IAA.png,3841_wikipedia_wikipedia_222_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3841_wikipedia_wikipedia_222_artistic.png,wikipedia,222,artistic,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",1,True,0.2232953608036041,-1.1542806862074857,0.22536583059564239,-0.8248090329513631,0.058823529411764705,0.5205719565171167
539,Expert_L,3751.png,3751_onestopenglish_onestop_463_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3751_onestopenglish_onestop_463_technical.png,onestop,463,technical,onestop_463,But we dont make them say how many children theyd like.,7,False,0.1120810434222221,0.3879204770211332,-2.3725430102838603,0.8729111034836896,0.4117647058823529,0.08458727805777146
540,Expert_L,2842.png,2842_onestopenglish_onestop_444_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2842_onestopenglish_onestop_444_retro.png,onestop,444,retro,onestop_444,The most important thing is that the children really enjoy it.,8,False,0.1997032463550567,0.644954004225903,-0.32573374133036126,1.1558644595561984,0.47058823529411764,0.42808565912113133
541,Expert_L,1387.png,1387_wikipedia_wikipedia_197_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1387_wikipedia_wikipedia_197_realistic.png,wikipedia,197,realistic,wikipedia_197,The shortcut can be used in place of and can be used in place of.,0,False,0.1981708258390426,-1.4113142134122556,-0.3615302907336723,-1.107762389023872,0.0,0.42207823236466624
542,Expert_L,0714.png,0714_simpa_simpa_361_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0714_simpa_simpa_361_3d rendered.png,simpa,361,3d rendered,simpa_361,"Our short history of Sheffield covers; the castle and the manor, the industrial revolution, the rise of the steel city, the First and Second World Wars and recent history.",9,False,0.2530204653739929,0.9019875314306728,0.9197288746510518,1.4388178156287073,0.5294117647058824,0.6371009292558455
543,Expert_L,0066.png,0066_wikipedia_wikipedia_395_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0066_wikipedia_wikipedia_395_digital art.png,wikipedia,395,digital art,wikipedia_395,The National Oceanic and Atmospheric Administration (NOAA)is a scientific agency of the United States government that is focused to monitor the oceans surrounding the United States and the atmosphere.,8,False,0.279310405254364,0.644954004225903,1.5338482510906213,1.1558644595561984,0.47058823529411764,0.740163297980845
544,Expert_L,1436.png,1436_asset_asset_015_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1436_asset_asset_015_minimalistic.png,asset,15,minimalistic,asset_015,"The Saturnian moon Rhea may have a small ring system consisting of three narrow, dense bands within a particulate disk.",3,False,0.2033462822437286,-0.6402136317979461,-0.24063431019896597,-0.25890232080634556,0.17647058823529413,0.4423671641281869
545,Expert_L,0728.png,0728_onestopenglish_onestop_221_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0728_onestopenglish_onestop_221_retro.png,onestop,221,retro,onestop_221,"As temperatures rise and oceans become warmer, there will be big changes in annual rainfall in tropical and subtropical regions, says the Intergovernmental Panel on Climate Change (IPCC) report, released in Stockholm and published online in September 2013.",4,False,0.2583121955394745,-0.38318010459317625,1.0433409500038133,0.024051035266163236,0.23529411764705882,0.6578456798330524
