annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score
564,Expert_L,1392.png,1392_wikipedia_wikipedia_251_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1392_wikipedia_wikipedia_251_cartoon.png,wikipedia,251,cartoon,wikipedia_251,Byzantium is a color that is a dark shade of purple.,2,False,0.239134281873703
565,Expert_L,0259.png,0259_simpa_simpa_389_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0259_simpa_simpa_389_3d rendered.png,simpa,389,3d rendered,simpa_389,PV systems can vary largely in price. Prices have come down a lot since the start of the Feed In Tariff.,0,False,0.1998182237148285
566,Expert_L,0765_IAA.png,0765_wikipedia_wikipedia_205_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0765_wikipedia_wikipedia_205_digital art.png,wikipedia,205,digital art,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,0.21208514273166656
567,Expert_L,1812.png,1812_asset_asset_314_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1812_asset_asset_314_realistic.png,asset,314,realistic,asset_314,He crossed in a boat and found the Japanese submarine.,2,False,0.246993750333786
568,Expert_L,3783.png,3783_onestopenglish_onestop_022_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3783_onestopenglish_onestop_022_geometric.png,onestop,022,geometric,onestop_022,"The Sense About Science guide lists a number of myths about the sources of allergies, for example the myths that fast food or E numbers in food colourings cause allergies.",4,False,0.25091448426246643
569,Expert_L,3797.png,3797_wikipedia_wikipedia_296_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3797_wikipedia_wikipedia_296_realistic.png,wikipedia,296,realistic,wikipedia_296,Shunsuke Iwanuma (born 2 June 1988)is a Japanese football player. He plays for Consadole Sapporo.,16,False,0.23495443165302277
570,Expert_L,0372_IAA.png,0372_asset_asset_271_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0372_asset_asset_271_technical.png,asset,271,technical,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",1,True,0.27540111541748047
571,Expert_L,0641_IAA.png,0641_simpa_simpa_486_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0641_simpa_simpa_486_retro.png,simpa,486,retro,simpa_486,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,4,True,0.17766572535037994
572,Expert_L,3216_IAA.png,3216_asset_asset_172_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3216_asset_asset_172_storybook.png,asset,172,storybook,asset_172,The Japanese Clouded Salamander is a kind of salamander in the Hynobiidae family.,4,True,0.20941124856472015
573,Expert_L,0507.png,0507_asset_asset_340_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0507_asset_asset_340_cartoon.png,asset,340,cartoon,asset_340,Pasargadae stayed the Persian capital until Darius founded another in Persepolis.,1,False,0.17750415205955505
574,Expert_L,1369.png,1369_wikipedia_wikipedia_383_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1369_wikipedia_wikipedia_383_artistic.png,wikipedia,383,artistic,wikipedia_383,"Eventually, Lulu goes out and comes back with a third client (played by the same actor as Dr. Sch n, Lulu 's third husband).",0,False,0.11278130114078522
575,Expert_L,0063.png,0063_wikipedia_wikipedia_239_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0063_wikipedia_wikipedia_239_artistic.png,wikipedia,239,artistic,wikipedia_239,"Henry IV (1050 -- 1106)was King of Germany from 1056 and Holy Roman Emperor from 1084, till he was forced to step down in 1105.",7,False,0.24004989862442017
576,Expert_L,1553.png,1553_asset_asset_133_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1553_asset_asset_133_minimalistic.png,asset,133,minimalistic,asset_133,The Wheat Kings lost the Stanley Cup to the Ottawa Senators in 1904.,0,False,0.2913186252117157
577,Expert_L,0671.png,0671_onestopenglish_onestop_261_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0671_onestopenglish_onestop_261_technical.png,onestop,261,technical,onestop_261,Maybe GPS signals will be blocked so its going to have an incorrect idea about where it is.,0,False,0.2629203796386719
578,Expert_L,1414_IAA.png,1414_simpa_simpa_262_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1414_simpa_simpa_262_3d rendered.png,simpa,262,3d rendered,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",4,True,0.22605569660663605
579,Expert_L,3807.png,3807_wikipedia_wikipedia_197_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3807_wikipedia_wikipedia_197_3d rendered.png,wikipedia,197,3d rendered,wikipedia_197,The shortcut can be used in place of and can be used in place of.,0,False,0.2208719253540039
580,Expert_L,2570_IAA.png,2570_wikipedia_wikipedia_322_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2570_wikipedia_wikipedia_322_storybook.png,wikipedia,322,storybook,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,8,True,0.21369247138500214
581,Expert_L,0472.png,0472_wikipedia_wikipedia_340_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0472_wikipedia_wikipedia_340_digital art.png,wikipedia,340,digital art,wikipedia_340,Chuck Norris facts is an Internet phenomenon with joke facts '' about martial artist and actor Chuck Norris.,6,False,0.1637071818113327
582,Expert_L,2517.png,2517_onestopenglish_onestop_423_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2517_onestopenglish_onestop_423_minimalistic.png,onestop,423,minimalistic,onestop_423,More openness with his employer and colleagues made his return to work easier.,4,False,0.18674954771995544
583,Expert_L,1977.png,1977_wikipedia_wikipedia_251_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1977_wikipedia_wikipedia_251_3d rendered.png,wikipedia,251,3d rendered,wikipedia_251,Byzantium is a color that is a dark shade of purple.,0,False,0.11927124112844467
584,Expert_L,3812.png,3812_wikipedia_wikipedia_239_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3812_wikipedia_wikipedia_239_3d rendered.png,wikipedia,239,3d rendered,wikipedia_239,"Henry IV (1050 -- 1106)was King of Germany from 1056 and Holy Roman Emperor from 1084, till he was forced to step down in 1105.",3,False,0.2182450145483017
585,Expert_L,1793.png,1793_onestopenglish_onestop_419_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1793_onestopenglish_onestop_419_artistic.png,onestop,419,artistic,onestop_419,Theres a big difference between sharing information through the senses and being able to plan.,0,False,0.21371862292289734
586,Expert_L,1208.png,1208_simpa_simpa_386_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1208_simpa_simpa_386_artistic.png,simpa,386,artistic,simpa_386,"Regenerating Sheffield, making sure all new development is sustainable, improving design standards and launching a new City Plan.",9,False,0.19396179914474487
587,Expert_L,1521_IAA.png,1521_onestopenglish_onestop_029_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1521_onestopenglish_onestop_029_technical.png,onestop,029,technical,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",3,True,0.23031330108642578
588,Expert_L,3037_IAA.png,3037_simpa_simpa_262_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3037_simpa_simpa_262_technical.png,simpa,262,technical,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",8,True,0.17666131258010864
589,Expert_L,0460_IAA.png,0460_simpa_simpa_255_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0460_simpa_simpa_255_3d rendered.png,simpa,255,3d rendered,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),1,True,0.24674247205257416
590,Expert_L,2661.png,2661_simpa_simpa_422_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2661_simpa_simpa_422_cartoon.png,simpa,422,cartoon,simpa_422,"Where a vehicle is sold, the profits of any sale will be used to pay for the costs of confiscated vehicles that are suspected of waste crimes.",3,False,0.2940451502799988
591,Expert_L,2427_IAA.png,2427_wikipedia_wikipedia_265_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2427_wikipedia_wikipedia_265_digital art.png,wikipedia,265,digital art,wikipedia_265,0 The Renault R 312 is a bus produced by Renault.,12,True,0.24972927570343018
592,Expert_L,2649.png,2649_wikipedia_wikipedia_239_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2649_wikipedia_wikipedia_239_realistic.png,wikipedia,239,realistic,wikipedia_239,"Henry IV (1050 -- 1106)was King of Germany from 1056 and Holy Roman Emperor from 1084, till he was forced to step down in 1105.",5,False,0.18508705496788025
593,Expert_L,0257_IAA.png,0257_onestopenglish_onestop_029_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0257_onestopenglish_onestop_029_geometric.png,onestop,029,geometric,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",0,True,0.20027709007263184
594,Expert_L,3225.png,3225_wikipedia_wikipedia_312_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3225_wikipedia_wikipedia_312_storybook.png,wikipedia,312,storybook,wikipedia_312,"The Complutense University of Madrid (, UCM)is one of the oldest universities in the world and the top public university in Spain.",6,False,0.23448622226715088
595,Expert_L,2104_IAA.png,2104_simpa_simpa_138_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2104_simpa_simpa_138_geometric.png,simpa,138,geometric,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,9,True,0.26584041118621826
596,Expert_L,2477.png,2477_onestopenglish_onestop_311_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2477_onestopenglish_onestop_311_technical.png,onestop,311,technical,onestop_311,Individual examples show how easy it is for people to fall back into poverty.,8,False,0.17908954620361328
597,Expert_L,2305.png,2305_wikipedia_wikipedia_197_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2305_wikipedia_wikipedia_197_storybook.png,wikipedia,197,storybook,wikipedia_197,The shortcut can be used in place of and can be used in place of.,0,False,0.19577285647392273
598,Expert_L,1482_IAA.png,1482_simpa_simpa_255_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1482_simpa_simpa_255_geometric.png,simpa,255,geometric,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),1,True,0.2307424545288086
599,Expert_L,0274.png,0274_asset_asset_015_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0274_asset_asset_015_realistic.png,asset,015,realistic,asset_015,"The Saturnian moon Rhea may have a small ring system consisting of three narrow, dense bands within a particulate disk.",3,False,0.23311558365821838
600,Expert_L,1630.png,1630_onestopenglish_onestop_041_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1630_onestopenglish_onestop_041_realistic.png,onestop,041,realistic,onestop_041,"He said that we might become a forgotten generation or even a forgotten century because of bit rot, where old computer files become useless junk.",3,False,0.23138879239559174
601,Expert_L,3757.png,3757_onestopenglish_onestop_386_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3757_onestopenglish_onestop_386_technical.png,onestop,386,technical,onestop_386,It means that the arrest of the gang leaders has no long-term effect.,0,False,0.2066027820110321
602,Expert_L,0504.png,0504_onestopenglish_onestop_221_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0504_onestopenglish_onestop_221_artistic.png,onestop,221,artistic,onestop_221,"As temperatures rise and oceans become warmer, there will be big changes in annual rainfall in tropical and subtropical regions, says the Intergovernmental Panel on Climate Change (IPCC) report, released in Stockholm and published online in September 2013.",4,False,0.2633362114429474
603,Expert_L,0262.png,0262_wikipedia_wikipedia_022_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0262_wikipedia_wikipedia_022_cartoon.png,wikipedia,022,cartoon,wikipedia_022,Neunkirch is a municipality in the canton of Schaffhausen in Switzerland.,3,False,0.19608299434185028
604,Expert_L,3491_IAA.png,3491_simpa_simpa_486_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3491_simpa_simpa_486_realistic.png,simpa,486,realistic,simpa_486,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,4,True,0.21121008694171906
605,Expert_L,3555.png,3555_asset_asset_340_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3555_asset_asset_340_technical.png,asset,340,technical,asset_340,Pasargadae stayed the Persian capital until Darius founded another in Persepolis.,1,False,0.201875701546669
606,Expert_L,2893.png,2893_onestopenglish_onestop_261_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2893_onestopenglish_onestop_261_retro.png,onestop,261,retro,onestop_261,Maybe GPS signals will be blocked so its going to have an incorrect idea about where it is.,0,False,0.2196527123451233
607,Expert_L,0060.png,0060_wikipedia_wikipedia_251_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0060_wikipedia_wikipedia_251_digital art.png,wikipedia,251,digital art,wikipedia_251,Byzantium is a color that is a dark shade of purple.,5,False,0.20132850110530853
608,Expert_L,0712.png,0712_simpa_simpa_124_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0712_simpa_simpa_124_minimalistic.png,simpa,124,minimalistic,simpa_124,The statement shows how we consult people and organisations to prepare the Sheffield Plan and planning applications.,5,False,0.18223640322685242
609,Expert_L,0841.png,0841_wikipedia_wikipedia_340_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0841_wikipedia_wikipedia_340_cartoon.png,wikipedia,340,cartoon,wikipedia_340,Chuck Norris facts is an Internet phenomenon with joke facts '' about martial artist and actor Chuck Norris.,3,False,0.2243136614561081
610,Expert_L,0446_IAA.png,0446_asset_asset_435_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0446_asset_asset_435_storybook.png,asset,435,storybook,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",12,True,0.26366037130355835
611,Expert_L,1544.png,1544_asset_asset_128_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1544_asset_asset_128_geometric.png,asset,128,geometric,asset_128,"Banding features continued to organize as the system slowly strengthened. On August 23, Debby attained a peak intensity of 50 mph over the open waters of the Atlantic Ocean.",0,False,0.17459796369075775
612,Expert_L,1222.png,1222_wikipedia_wikipedia_312_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1222_wikipedia_wikipedia_312_realistic.png,wikipedia,312,realistic,wikipedia_312,"The Complutense University of Madrid (, UCM)is one of the oldest universities in the world and the top public university in Spain.",6,False,0.21158641576766968
613,Expert_L,0994_IAA.png,0994_wikipedia_wikipedia_099_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0994_wikipedia_wikipedia_099_cartoon.png,wikipedia,099,cartoon,wikipedia_099,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",4,True,0.21944987773895264
614,Expert_L,2908_IAA.png,2908_simpa_simpa_138_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2908_simpa_simpa_138_realistic.png,simpa,138,realistic,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,6,True,0.3174029588699341
615,Expert_L,2918_IAA.png,2918_simpa_simpa_470_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2918_simpa_simpa_470_artistic.png,simpa,470,artistic,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,1,True,0.28510066866874695
616,Expert_L,3192.png,3192_simpa_simpa_111_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3192_simpa_simpa_111_digital art.png,simpa,111,digital art,simpa_111,"The starting application fee is Â£40. Beginning one year after registration and repeating annually, you will need to pay the yearly fee of Â£20.If you fail to pay your yearly fee, we may cancel your registration. A notice will be sent to you formally if this happens.",0,False,0.16645373404026031
617,Expert_L,1746.png,1746_wikipedia_wikipedia_383_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1746_wikipedia_wikipedia_383_cartoon.png,wikipedia,383,cartoon,wikipedia_383,"Eventually, Lulu goes out and comes back with a third client (played by the same actor as Dr. Sch n, Lulu 's third husband).",1,False,0.18151801824569702
618,Expert_L,2273.png,2273_simpa_simpa_455_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2273_simpa_simpa_455_storybook.png,simpa,455,storybook,simpa_455,The Corporate Parenting Board has decided the 7 main priorities in this document.  They have also decided on an action plan to carry out those priorities.,8,False,0.20257247984409332
619,Expert_L,2266.png,2266_asset_asset_133_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2266_asset_asset_133_digital art.png,asset,133,digital art,asset_133,The Wheat Kings lost the Stanley Cup to the Ottawa Senators in 1904.,13,False,0.2504390776157379
620,Expert_L,2500.png,2500_asset_asset_340_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2500_asset_asset_340_storybook.png,asset,340,storybook,asset_340,Pasargadae stayed the Persian capital until Darius founded another in Persepolis.,1,False,0.22010931372642517
621,Expert_L,1035.png,1035_wikipedia_wikipedia_340_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1035_wikipedia_wikipedia_340_geometric.png,wikipedia,340,geometric,wikipedia_340,Chuck Norris facts is an Internet phenomenon with joke facts '' about martial artist and actor Chuck Norris.,0,False,0.18116867542266846
622,Expert_L,2299.png,2299_onestopenglish_onestop_266_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2299_onestopenglish_onestop_266_geometric.png,onestop,266,geometric,onestop_266,There are too many festivals and there are not enough big acts to headline them.,5,False,0.25148341059684753
623,Expert_L,3839.png,3839_asset_asset_340_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3839_asset_asset_340_artistic.png,asset,340,artistic,asset_340,Pasargadae stayed the Persian capital until Darius founded another in Persepolis.,1,False,0.13262800872325897
624,Expert_L,2716.png,2716_simpa_simpa_111_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2716_simpa_simpa_111_minimalistic.png,simpa,111,minimalistic,simpa_111,"The starting application fee is Â£40. Beginning one year after registration and repeating annually, you will need to pay the yearly fee of Â£20.If you fail to pay your yearly fee, we may cancel your registration. A notice will be sent to you formally if this happens.",1,False,0.2768297791481018
625,Expert_L,2699_IAA.png,2699_simpa_simpa_269_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2699_simpa_simpa_269_minimalistic.png,simpa,269,minimalistic,simpa_269,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",7,True,0.2230454534292221
626,Expert_L,0808_IAA.png,0808_simpa_simpa_138_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0808_simpa_simpa_138_artistic.png,simpa,138,artistic,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,2,True,0.2495967000722885
627,Expert_L,0713.png,0713_simpa_simpa_361_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0713_simpa_simpa_361_storybook.png,simpa,361,storybook,simpa_361,"Our short history of Sheffield covers; the castle and the manor, the industrial revolution, the rise of the steel city, the First and Second World Wars and recent history.",4,False,0.30943211913108826
628,Expert_L,0061.png,0061_wikipedia_wikipedia_340_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0061_wikipedia_wikipedia_340_technical.png,wikipedia,340,technical,wikipedia_340,Chuck Norris facts is an Internet phenomenon with joke facts '' about martial artist and actor Chuck Norris.,3,False,0.2201753407716751
629,Expert_L,2892.png,2892_wikipedia_wikipedia_395_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2892_wikipedia_wikipedia_395_geometric.png,wikipedia,395,geometric,wikipedia_395,The National Oceanic and Atmospheric Administration (NOAA)is a scientific agency of the United States government that is focused to monitor the oceans surrounding the United States and the atmosphere.,1,False,0.3038170337677002
630,Expert_L,3554.png,3554_onestopenglish_onestop_311_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3554_onestopenglish_onestop_311_artistic.png,onestop,311,artistic,onestop_311,Individual examples show how easy it is for people to fall back into poverty.,2,False,0.2003377079963684
631,Expert_L,0934.png,0934_wikipedia_wikipedia_383_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0934_wikipedia_wikipedia_383_3d rendered.png,wikipedia,383,3d rendered,wikipedia_383,"Eventually, Lulu goes out and comes back with a third client (played by the same actor as Dr. Sch n, Lulu 's third husband).",4,False,0.13177405297756195
632,Expert_L,0912_IAA.png,0912_simpa_simpa_255_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0912_simpa_simpa_255_cartoon.png,simpa,255,cartoon,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),3,True,0.26199445128440857
633,Expert_L,2312.png,2312_simpa_simpa_455_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2312_simpa_simpa_455_artistic.png,simpa,455,artistic,simpa_455,The Corporate Parenting Board has decided the 7 main priorities in this document.  They have also decided on an action plan to carry out those priorities.,1,False,0.12937112152576447
634,Expert_L,0032_IAA.png,0032_wikipedia_wikipedia_222_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0032_wikipedia_wikipedia_222_digital art.png,wikipedia,222,digital art,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",10,True,0.21554583311080933
635,Expert_L,3713_IAA.png,3713_simpa_simpa_269_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3713_simpa_simpa_269_realistic.png,simpa,269,realistic,simpa_269,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",4,True,0.22338831424713135
636,Expert_L,3902.png,3902_onestopenglish_onestop_444_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3902_onestopenglish_onestop_444_artistic.png,onestop,444,artistic,onestop_444,The most important thing is that the children really enjoy it.,10,False,0.20083551108837128
637,Expert_L,0944_IAA.png,0944_asset_asset_032_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0944_asset_asset_032_digital art.png,asset,032,digital art,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",10,True,0.22844871878623962
638,Expert_L,1697.png,1697_simpa_simpa_170_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1697_simpa_simpa_170_technical.png,simpa,170,technical,simpa_170,It is our duty to check historic areas and publish plans to preserve and improve them. We therefore did a Conservation Area Appraisal in Broomhall.,4,False,0.17646987736225128
639,Expert_L,0204.png,0204_simpa_simpa_455_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0204_simpa_simpa_455_digital art.png,simpa,455,digital art,simpa_455,The Corporate Parenting Board has decided the 7 main priorities in this document.  They have also decided on an action plan to carry out those priorities.,0,False,0.1437903493642807
